Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Spain,ESP,14032.81005,15009.80138,16001.05253,16716.47053,16626.35259,16995.08727,17298.56126,17383.45021,17238.03274,17477.86818,17331.07374,17442.06352,17664.53957,17905.28909,18254.6802,18792.33157,19783.39455,20747.18063,21714.58333,22512.76099,23027.25068,23127.67603,22770.7331,23202.67273,23737.48436,24267.73618,25061.01258,26053.90537,27113.73251,28408.80677,29321.88883,29700.15588,30037.62486,30445.74886,31028.99677,31760.60254,32301.969,32072.76459,30593.60984,30502.71971,30146.99924,29235.82869,28910.75584,29398.61031,30549.79181,31449.28417,32308.59201,32949.07818,33392.52736,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sri Lanka,LKA,706.3165088,689.6537084,724.4076599,738.3439036,769.1521379,780.1845691,805.0079624,835.2950042,873.4482241,909.3246401,946.2370966,970.9074005,1003.186247,1039.542587,1076.142944,1107.097254,1110.294038,1121.958344,1132.420341,1189.663768,1229.48904,1269.033731,1342.369374,1404.25009,1469.430813,1514.940186,1602.935814,1669.778086,1732.378655,1825.142522,1784.19208,1840.260154,1933.192703,2021.305449,2130.128407,2275.891728,2412.686828,2538.087619,2609.688012,2799.648876,3014.578745,3286.007594,3371.183337,3505.550452,3647.393421,3769.159089,3860.150308,3946.193744,4011.681941,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,4300.778085,4493.578307,4862.915026,5303.989376,5415.873729,5474.847819,5573.20629,6107.431228,6680.917446,7476.79329,8051.570102,8882.662656,9434.192654,9917.423456,9703.331321,10040.48442,10606.14025,11040.44211,11507.84618,12066.95186,12774.59753,12604.18938,12891.62682,14030.45876,14603.50052,14617.73553,13864.42296,14239.83017,15449.33875,15774.01831,15723.91972,16544.81749,15737.57943,15510.19915,15656.11411,15172.57529,15847.40602,16694.77417,16726.35927,17057.5298,16589.46658,16943.63571,17294.70457,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Lucia,LCA,..,..,..,..,..,..,3613.423834,3926.282231,4014.279696,3868.973806,4057.737047,4089.052414,4236.899356,4481.550114,4777.933243,5372.219968,5480.316054,6124.537613,6555.579704,7087.472984,7013.735867,7477.273149,7434.401133,7466.093489,7504.187927,7621.585754,7464.414737,7824.369776,7931.016055,7847.093287,7510.17788,7484.062315,7747.911272,8244.933798,8130.660071,8531.836921,8559.30018,8857.597352,8496.576473,8540.414378,8933.846191,8860.369636,8537.206402,8649.196215,8491.993467,8786.509318,9046.274228,9237.368513,9350.7481,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Vincent and the Grenadines,VCT,1862.301375,2317.474208,2036.90907,1836.767895,1678.422375,1832.854763,2053.897827,2231.954995,2285.414462,2319.903313,2406.104416,2493.678091,2528.549344,2675.721874,2821.261799,2959.140845,2952.768283,3348.554196,3378.510322,3505.195121,3535.400565,3754.794731,3911.404545,3861.885555,4162.547604,4218.428568,4369.597151,4552.257099,4677.530842,4753.057115,4829.281211,5125.023917,5507.46018,5726.5332,5863.498005,6314.94445,6531.136969,6642.27211,6509.212258,6292.789487,6262.87503,6342.465368,6447.602159,6511.551252,6580.823209,6686.637924,6730.899022,6852.599956,6862.914324,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sudan,SDN,770.1448087,709.1777174,691.9768295,747.2956179,837.3759671,945.5121156,971.6792758,883.9817427,811.7202668,796.5201901,826.8939995,846.5686048,835.3435602,768.200088,698.23621,715.1630012,794.9113224,771.7965064,819.3512006,754.8372118,790.8243162,821.3028848,836.766897,823.312822,849.8941893,876.454238,943.2487124,957.4292472,960.380297,993.4378463,1028.982587,1064.976953,1115.724119,1127.112439,1178.227163,1261.288676,1368.348144,1435.508538,1443.091356,1401.477474,1591.568254,1745.101675,1778.609826,1782.741739,1825.721559,1866.221704,1900.092771,1812.121454,1724.085269,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Suriname,SUR,5717.505481,5703.637336,5647.018982,5720.429963,5920.397076,6464.515952,7129.872183,7590.807968,7530.060138,6853.948615,7328.08459,7005.075091,6706.698728,6535.255949,6595.185095,6550.270716,6032.891489,6372.276429,6502.709954,6086.137305,6131.812686,6044.396641,5542.319768,5637.625341,5551.475833,5527.478178,5765.89847,5825.744512,5675.779197,5726.50541,5896.527352,5990.559107,6293.444406,6748.966117,6971.038674,7289.803407,7574.146811,7797.352839,7940.350421,8255.874872,8639.985866,8772.928804,8930.486509,8856.485551,8464.759113,7912.688045,7972.84039,8100.371156,8046.945677,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sweden,SWE,26724.07033,27255.05659,28287.73216,29107.8458,29732.57388,29938.09676,29355.76271,29783.10446,30859.36088,31320.31738,31425.06405,31799.26597,32388.98815,33728.22918,34400.01932,35243.77357,36304.45177,37062.76482,37793.71344,37785.86777,37099.10389,36454.82959,35495.04376,36628.73962,37870.91876,38407.89969,39564.56244,41247.61784,42965.98491,44941.67037,45470.85939,46318.83361,47212.70854,49066.89619,50268.17571,52316.96324,53716.4434,53059.45393,50326.22205,52869.04429,54147.9404,53432.64485,53611.10179,54492.59912,56339.9943,56788.54308,57467.24997,57911.22898,58012.96144,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Switzerland,CHE,51331.80038,52572.29393,53777.23391,54266.61785,50336.29664,49914.23181,51302.59759,51507.8432,52685.26397,54891.43475,55466.16363,54420.97193,54534.42616,55973.70109,57774.34442,58542.71189,59098.51848,60588.59725,62703.52886,64343.51851,62962.39147,62244.79707,61602.79021,61889.66603,61773.09642,61833.00721,63127.73974,64822.29419,65607.20929,67807.9269,68264.52633,67860.24495,67385.29779,68781.61265,70471.43866,72823.83732,75143.70226,75793.63316,73189.19264,74605.72108,75029.75789,74984.13715,75499.70682,76410.85671,76553.28226,77026.33561,77684.04821,79234.96302,79406.65767,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1380.563321,1383.308577,1322.503308,1458.993236,1324.767952,1283.439146,1166.525123,812.9003035,668.5499541,518.1950323,447.111731,366.9354108,367.633159,381.4492619,389.5968509,415.4645399,447.9076902,488.0814992,531.929855,576.4443131,603.2517982,633.3400688,668.9512876,707.1251876,719.2083295,749.552711,787.2332657,827.112998,867.9372422,904.47501,935.9998251,976.1351753,1024.858954,1073.021835,1121.13023,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,494.2807214,497.3533214,515.6939758,509.1858528,495.009693,484.3752954,476.5293621,479.3155535,488.0382264,493.1547911,499.7604094,511.9469364,522.0767884,539.5277921,562.3184594,583.3144338,609.6367156,637.0056222,659.8043503,684.8840491,703.5884945,719.7230784,743.4037847,777.2272184,788.4391516,817.1226341,846.3868415,871.9983686,904.3818923,937.3014916,959.3546887,985.4481731,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Thailand,THA,946.8830557,959.7058745,1028.94184,1046.423804,1070.563606,1142.055893,1225.414701,1321.604805,1362.926482,1404.005926,1457.652948,1506.688282,1561.717748,1621.786528,1666.75126,1727.339546,1857.896027,2068.515532,2284.034267,2503.809036,2686.068587,2874.139607,3083.218082,3299.384858,3531.792291,3690.269911,3546.403413,3236.388295,3345.606824,3458.352722,3544.442071,3731.273789,3969.734965,4190.488283,4337.879975,4525.955555,4745.303685,4801.877465,4744.762791,5076.340174,5094.472661,5437.877691,5558.73714,5589.325591,5741.353911,5916.126072,6135.47196,6370.014976,6501.556056,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,640.7991329,731.6169947,666.7030679,635.3429285,621.617138,625.4222335,587.1751685,634.7710823,693.9797831,749.9151211,806.4091016,838.1772829,873.0851309,875.8934933,898.4788023,907.6434084,920.4980387,865.7033864,839.8861788,977.751266,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Togo,TGO,601.8519001,629.8989617,638.236448,653.9552879,654.9564765,627.4690133,656.7357791,712.9036535,659.0749516,733.4600271,686.080115,638.062094,581.3158203,591.3643506,602.6977953,592.2248001,576.6094912,596.7368871,603.8984066,587.1448825,569.6507319,535.4814596,445.2635218,500.5983068,526.3752861,556.7476204,617.3250685,584.0542462,580.018027,558.6510032,547.8791885,554.1266114,576.5428046,556.5826758,517.0067983,516.7803506,497.1229582,503.4510895,517.1011987,534.0443668,553.2014555,573.9239887,593.1620921,612.1489724,630.9372503,649.445939,661.1481259,676.9877315,696.0769393,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,2226.80686,2326.607088,2370.502109,2410.193572,2565.311195,2614.315646,2685.718715,2627.655091,2630.669639,2570.987339,2730.830355,2733.320936,2830.805382,2965.353897,3176.290752,3223.663968,3251.418449,3317.183624,3424.39921,3437.084605,3547.327853,3699.207965,3763.040199,3649.27589,3627.367235,3593.450304,3572.457311,3713.268765,3502.897134,3527.782706,3783.744786,3845.523263,3894.263244,4001.976892,4058.798812,4310.447309,4415.889497,4377.677403,4355.075433,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Trinidad and Tobago,TTO,5723.446154,5976.768512,5989.929476,6127.630009,6129.356409,6431.791657,6923.225812,7512.97508,7673.545549,8345.131133,8590.581698,8773.364838,7744.858068,7192.008554,6806.110872,6510.076798,6155.055608,5866.588292,5776.148805,5823.664104,5965.898901,6527.778398,6447.952041,6646.408669,6873.885353,7344.68916,7882.808418,8510.775012,9177.470151,9785.90975,10157.93255,10916.22849,12430.87547,13350.86143,14110.04117,15899.4003,16580.31724,17064.53166,16234.98123,16683.35538,16534.26826,16636.68383,16895.9243,16635.54036,16840.1208,15696.90422,15261.87227,15161.06846,15105.05233,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tunisia,TUN,1355.636299,1561.459635,1517.39734,1603.860209,1680.372364,1772.144241,1791.271332,1862.532531,1936.723885,2027.110915,2081.036524,2012.60732,2047.068058,2104.6986,2164.631834,2079.887006,2166.564512,2118.71536,2107.614131,2224.849476,2260.876121,2384.72281,2386.500743,2415.131277,2429.267789,2562.998784,2665.694094,2759.515149,2895.015642,3001.778028,3088.514094,3104.840969,3226.646271,3401.517479,3490.683977,3639.730695,3844.928215,3965.64829,4043.146435,4141.976353,4022.237688,4142.494431,4220.389835,4302.486544,4308.415596,4310.56745,4343.439878,4408.366023,4405.016912,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turkey,TUR,4350.529913,4562.885206,4600.453158,4744.140813,4967.081758,5362.14828,5420.897716,5380.426035,5228.198155,4986.363533,5110.868016,5173.723933,5309.998075,5543.844701,5659.034243,5935.692978,6375.063291,6403.608397,6308.430152,6774.186818,6708.663834,6931.674126,7342.853719,6889.369556,7314.937838,7730.923109,8185.975627,8251.957535,7859.941824,8278.259663,7686.542201,8062.438298,8405.290428,9101.755567,9789.819592,10340.0717,10732.78741,10691.68943,10047.20357,10742.43007,11763.93516,12127.58618,12935.6872,13345.5911,13923.68289,14153.4629,14975.08728,15190.09947,15125.39112,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2789.780233,3020.567781,2817.855966,3713.355166,3443.981623,2845.458058,2808.248528,2263.554695,2054.282001,2151.27156,1876.3669,1983.014538,2282.974389,2381.174675,2458.506064,2440.275757,2495.287285,2593.5136,2899.957142,3181.071149,3489.327196,3949.044233,4129.540232,4439.200382,5006.27301,5462.91729,5909.66312,6399.168813,6693.932002,6987.068177,7318.065501,7647.935804,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21028.40784,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2405.695833,2461.316521,2506.081337,2585.828412,2833.864414,2678.727088,2512.283589,2763.592952,3188.90515,3134.335152,3088.053408,3108.732058,3314.747037,3161.419992,3073.482885,2918.572724,2945.651378,3101.760574,3319.181268,3138.573645,3022.176507,3217.8463,3063.874146,3169.278273,3178.334846,3429.233533,3493.640167,3590.292471,3635.919885,3943.356395,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,402.0792837,412.1854713,397.8100566,372.0683826,360.8558721,362.1182685,378.3071106,388.3826064,399.4361284,407.5509964,407.6733553,427.4699585,440.6525838,476.5134238,504.4305908,514.9149434,524.7756645,550.6952122,551.2396503,562.2501907,592.4439472,611.0479941,632.1855825,651.2573466,699.0978263,734.3935205,773.5483389,800.4026508,819.0073159,867.8584481,872.9414914,875.4732809,889.841662,903.8472315,913.0915833,912.9865632,933.8437805,962.5352129,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4020.582872,4105.520407,4243.774261,3965.428243,3624.290241,3263.363201,2797.56871,2166.67786,1917.432564,1741.067734,1704.297208,1686.922774,1699.495093,1817.972846,2006.2674,2131.73115,2353.604368,2658.688636,2758.518075,2983.854155,3229.65318,3322.005127,2844.321234,2965.139715,3138.465137,3153.735454,3160.080518,3123.900089,2828.885069,2903.795409,2988.504215,3106.039036,3224.935165,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United Arab Emirates,ARE,..,..,..,..,103604.9068,103766.654,109318.6357,94683.67932,102668.6318,116232.753,113095.3373,99319.61427,89704.03867,88583.37854,80886.46644,64972.4226,63352.29403,58146.79648,61588.08673,68780.58855,65478.70692,63853.89076,61081.3716,61843.21371,62681.60907,63076.60646,64864.72032,61773.86736,60291.50899,63251.52299,60861.266,59187.20693,60351.14005,60328.32053,56092.92022,53335.03157,47283.90328,42456.79589,36024.05823,33893.30351,34634.86214,35416.89178,36978.83304,38495.04635,40247.74714,41045.11112,41460.28345,41327.38276,41420.48303,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United Kingdom,GBR,18474.24768,19207.40857,20420.97969,19901.08662,19609.26996,20184.91758,20687.81225,21556.42632,22344.52189,21864.47503,21684.68667,22125.20145,23051.43349,23537.21481,24457.83043,25169.97158,26470.97526,27926.31788,28571.67517,28695.41371,28291.24289,28328.00256,28963.79925,30001.27312,30679.53699,31363.96514,32489.2078,33575.40831,34610.86106,35672.91198,36592.80908,37285.17789,38331.6057,39018.95105,39984.16744,40798.06531,41465.5455,41024.81108,38986.14452,39435.8399,39731.4893,40039.70025,40623.35969,41376.75426,42017.14108,42499.77644,43010.70635,43324.04978,43711.70846,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United States,USA,23670.34573,24649.84473,25794.12816,25421.36967,25120.23085,26223.37644,27161.42669,28362.7718,28939.63994,28589.67273,29028.90149,28235.08967,29260.58618,31107.55963,32118.75942,32925.22668,33761.17884,34853.48847,35793.8965,36059.30163,35542.14111,36287.32286,36797.79765,37813.75818,38369.16184,39356.0918,40614.40561,41942.70951,43434.69267,44726.9654,44728.59748,45087.36728,45980.51458,47287.59377,48499.81237,49405.7673,49856.28149,49319.47886,47648.81325,48467.51578,48866.05328,49603.25347,50171.23713,51065.68269,52168.12624,52643.91784,53552.48501,54832.97823,55753.14437,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uruguay,URY,5639.321646,5558.634787,5572.63647,5729.967409,6066.256408,6280.148244,6336.793654,6633.748784,6996.421495,7355.208814,7420.983919,6653.235964,5931.135763,5825.723193,5873.329518,6350.418975,6815.441657,6873.271625,6904.394483,6878.145286,7071.38642,7577.085161,7721.462714,8223.12065,8045.946644,8434.319412,9091.474283,9441.994882,9211.427513,9001.750046,8640.778519,7971.313775,8041.240177,8449.209088,9078.637456,9440.50698,10038.89509,10732.01128,11155.84525,11992.01663,12574.90357,12981.14011,13541.20711,13934.57617,13938.79007,14124.14386,14437.38469,14617.464,14597.3081,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1135.029567,1208.973021,1216.671587,1200.465646,1169.359124,1014.330094,968.7343798,900.5076345,876.4232346,874.4362351,902.7269278,926.5114233,955.9909703,979.0120141,1006.947816,1034.223843,1065.526987,1131.764528,1196.422386,1269.981373,1370.636582,1470.595189,1562.405053,1634.312095,1714.890563,1814.467196,1921.833304,2025.353896,2138.566925,2229.784046,2290.38133,2373.537518,2458.994271,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Vanuatu,VUT,..,..,..,..,..,..,..,..,2963.67654,2556.58684,2602.239809,2591.371115,2608.886417,2794.785179,2759.040904,2692.519,2555.343795,2453.734271,2430.624853,2644.906781,2653.165107,2643.634986,2586.824812,2746.358424,2707.468066,2712.980072,2794.0507,2778.235931,2737.195595,2841.263323,2683.123911,2481.98361,2522.862937,2557.039771,2626.372955,2781.086695,2856.97076,2970.391863,2994.916842,2966.857116,2923.420288,2893.095725,2868.035416,2853.480058,2781.785596,2803.765363,2854.000346,2864.828614,2887.305363,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Venezuela, RB",VEN,14345.62381,14107.19035,14678.23859,14557.38568,14555.90456,15238.59299,15739.38039,15659.81257,15345.2158,14269.39036,13839.0924,13197.38638,12371.82943,12227.83078,11938.22768,12391.70801,12511.19014,12909.48361,11515.18242,11968.85422,12830.40296,13302.58874,13047.7613,12469.67303,12692.59608,12410.25775,12939.58332,12726.41127,11739.11017,11944.20584,12122.12134,10848.81672,9830.736771,11429.40698,12400.77476,13413.01409,14374.37437,14920.44741,14239.0392,13825.35809,14179.19231,14735.09354,14721.85595,14025.35756,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,377.5082811,382.9688846,384.8221456,389.8009099,400.8905076,421.1669308,433.2839368,449.5366532,478.4368954,506.9272974,541.6145952,583.3140846,628.0841471,669.9116597,699.6169421,724.479783,765.1856509,804.1988617,846.726292,896.7043758,955.4472671,1018.121124,1079.062488,1145.140038,1198.417214,1250.795761,1317.890706,1385.890385,1443.492615,1505.810949,1579.189102,1667.171891,1752.531946,1852.963037,1964.475991,2082.243694,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36687.05451,36565.82939,37654.27428,39026.65456,40472.66295,42118.35626,42491.45402,39667.1916,40043.19017,36798.69903,31301.00173,29516.00163,29303.7241,29408.05513,29729.22179,29290.78498,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1867.197752,1912.527517,1850.998406,2029.542724,2261.918617,2387.423995,2128.073629,1881.246069,1604.759075,1783.51939,2119.698186,2299.510242,2219.158401,2245.118693,2346.456872,2481.016243,2557.075624,2732.691355,2828.618863,2891.268542,2819.824535,2858.529027,3042.808716,3025.232759,2985.759092,2939.329777,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1001.407006,1013.196879,1041.172315,1028.83929,1047.040455,1060.722869,1069.998169,1090.280136,1122.422419,1132.388712,1168.692659,1178.663872,1190.154916,1199.548868,1211.772566,1243.431089,1246.872111,1252.483143,1262.018218,1274.465883,1334.784845,1133.126591,1128.686273,1151.420221,1119.147294,785.3384584,694.1524343,643.164002,632.9094303,631.4878774,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Zambia,ZMB,1528.213682,1614.031723,1545.432557,1589.988389,1502.17769,1542.717153,1423.652179,1384.226748,1297.779929,1292.460252,1326.05516,1245.46111,1180.270103,1137.744818,1119.1156,1091.916018,1086.785945,1120.774509,1077.822384,1043.723431,1016.801535,975.0009058,1016.598558,906.5787193,909.5833744,940.9961339,950.6380719,921.1655312,937.9458819,948.7362266,973.3639719,991.3100208,1033.310802,1077.836387,1126.031936,1183.363859,1248.418424,1309.281649,1390.331446,1489.459306,1525.562494,1591.319557,1620.120519,1644.10679,1641.013358,1652.60294,1660.766216,1678.167258,1653.829401,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Zimbabwe,ZWE,1372.82367,1435.560146,1421.876552,1464.417921,1388.492519,1350.177232,1218.156956,1148.096698,1147.794357,1269.245078,1378.547955,1364.611821,1336.451921,1263.879518,1303.651129,1284.334886,1254.517643,1305.162377,1331.82187,1386.849008,1429.505552,1274.436313,1265.515216,1361.645879,1345.992876,1468.650335,1493.521996,1524.339536,1502.199532,1449.042767,1464.672049,1331.013034,1102.230755,1034.962988,971.266723,931.56854,890.1804546,725.5759737,803.2220286,948.3318545,1066.426265,1223.203432,1225.558112,1232.864865,1234.103352,1224.309922,1263.321322,1305.783295,1183.098823,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Arab World,ARB,..,..,..,..,4069.297067,4565.946419,4786.338113,4601.040776,4974.052634,5254.167301,5245.432495,4623.118513,4174.483284,4104.120452,3889.608586,3954.463707,3821.820751,3926.345634,3909.915319,4266.236078,4215.285581,4343.248183,4367.301865,4393.261992,4377.456668,4474.295964,4560.826533,4698.900597,4682.829692,4836.095304,4808.04639,4733.16686,4878.151546,5218.462187,5393.940292,5611.254106,5725.914714,5913.542272,5797.327137,5926.712963,6008.896928,6266.268815,6331.425586,6352.805572,6424.358207,6518.063258,6445.933776,6456.278325,6428.593383,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Caribbean small states,CSS,5480.511634,5819.12767,5708.601389,5468.350369,5346.897199,5346.710428,5485.85776,5733.030836,5952.929062,6024.169247,6013.246527,5996.105152,5779.552021,5763.526746,5707.198451,5735.851594,5805.23977,5896.138418,6102.079894,6114.606377,6149.933359,6228.960663,6357.811618,6475.649253,6606.774849,6781.054126,6940.196633,7091.609576,7328.988915,7547.551105,7646.174786,7864.686405,8249.490701,8514.899028,8761.871798,9295.607694,9540.149483,9598.644506,9194.126839,9253.213333,9292.38809,9346.887217,9354.660568,9334.815752,9362.770399,9178.296473,9168.247688,9262.677394,9297.726192,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7232.653115,6547.874677,6439.220061,6546.624491,6814.405381,7208.830319,7552.502598,7748.410516,7971.610497,8141.857501,8511.871615,8833.701751,9207.095853,9611.670055,10192.53036,10730.47484,11463.41486,12240.7353,12764.45747,12351.87415,12608.63333,13037.34798,13154.66064,13347.0211,13775.14499,14356.51484,14838.05965,15602.82604,16337.39121,16988.40374,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Early-demographic dividend,EAR,1645.534722,1717.585684,1802.843883,1872.554473,1868.643985,1960.677227,1986.18904,1958.282717,1976.456046,1963.666616,1986.292056,1938.454349,1892.186251,1882.459354,1853.738634,1863.80571,1873.33787,1897.731156,1889.311281,1953.848719,2005.861712,2044.826779,2068.729123,2087.088345,2105.413036,2178.294673,2237.730821,2239.079895,2232.743702,2291.315702,2275.032807,2271.830151,2342.158764,2459.184181,2567.140555,2681.468973,2794.123979,2846.115299,2820.389362,2948.872043,3050.099592,3133.805032,3222.497199,3304.976074,3410.53886,3526.852476,3644.348975,3723.548913,3756.153362,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific,EAS,2282.602556,2395.095086,2523.658819,2484.507075,2520.921704,2583.603624,2672.162113,2779.662425,2897.01632,2957.252971,3046.217808,3114.968262,3190.894465,3324.565799,3454.878589,3555.884568,3704.148569,3915.559064,4051.894861,4195.325048,4320.869007,4410.674585,4493.65531,4630.307258,4809.436063,4996.570567,5112.540325,5053.809439,5154.72257,5357.073987,5452.563216,5603.183973,5796.835266,6051.448627,6311.218261,6612.640151,6992.198909,7188.411758,7238.389786,7698.067616,7999.370463,8318.275076,8656.049388,8957.372438,9270.445219,9584.249926,9972.461789,10326.69842,10660.25179,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),EAP,373.1042177,382.5106095,404.7062366,412.993233,431.1937287,438.2168476,464.6662564,498.3808202,525.5758731,557.0797494,580.1550619,604.8674034,638.1462728,687.1412609,724.5904234,761.8349101,814.2089304,876.3194051,913.0460677,947.1242584,1006.618528,1099.295742,1202.833642,1313.488411,1423.197414,1531.543088,1619.825215,1629.581382,1710.894604,1821.135366,1925.253594,2058.328557,2219.272211,2397.631802,2609.37133,2867.949948,3192.709494,3436.761719,3675.050217,4005.571701,4313.785436,4604.675234,4900.50806,5199.50573,5503.766628,5817.754148,6158.704401,6513.502145,6853.725447,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,377.2295542,386.7479479,409.1973858,417.5816418,435.988121,443.0865858,469.8207601,503.8913375,531.367254,563.2067472,586.5299248,611.5025332,645.139836,694.6726327,732.5261175,770.1581597,823.0705805,885.8202918,922.9183758,957.3510217,1017.492385,1111.197219,1215.89221,1327.775539,1438.6879,1548.197998,1637.400215,1647.213014,1729.363534,1840.766318,1945.995854,2080.502891,2243.203103,2423.509484,2637.534268,2898.887891,3227.087888,3473.689653,3714.45029,4048.420431,4359.838807,4653.741136,4952.61901,5254.67442,5562.024029,5879.173935,6223.547777,6581.940409,6925.618463,..
